id,artist_id,name,album_type,external_urls,label,popularity,release_date,release_date_precision,total_tracks
4iMaHsHqTg3rwOtRa5wEbm,711MCceyCBcFnzjGY4Q7Un,Powerage,album,https://open.spotify.com/album/4iMaHsHqTg3rwOtRa5wEbm,Columbia,57,1978-05-05,day,9
3JwFNl80WWeXPiKEjIFbqa,711MCceyCBcFnzjGY4Q7Un,Let There Be Rock,album,https://open.spotify.com/album/3JwFNl80WWeXPiKEjIFbqa,Columbia,64,1977-03-21,day,8
76mvVgXOde87B9aOzLXCOI,711MCceyCBcFnzjGY4Q7Un,Dirty Deeds Done Dirt Cheap,album,https://open.spotify.com/album/76mvVgXOde87B9aOzLXCOI,Columbia,68,1976-09-20,day,9
19AUoKWRAaQYrggVvdQnqq,711MCceyCBcFnzjGY4Q7Un,High Voltage,album,https://open.spotify.com/album/19AUoKWRAaQYrggVvdQnqq,Columbia,75,1976-05-14,day,9
77RV71qonUUyGIJdmHyl4N,4IWBUUAFIplrNtaOHcJPRM,Bitter Sweet Love (Deluxe),album,https://open.spotify.com/album/77RV71qonUUyGIJdmHyl4N,Columbia Local,61,2024-06-28,day,21
02muSEofPSAk276DCafUPb,4IWBUUAFIplrNtaOHcJPRM,Bitter Sweet Love,album,https://open.spotify.com/album/02muSEofPSAk276DCafUPb,Columbia Local,60,2024-01-26,day,13
2RksiqpjjJUri0aO3sfe79,4IWBUUAFIplrNtaOHcJPRM,It'll All Make Sense In The End (Deluxe),album,https://open.spotify.com/album/2RksiqpjjJUri0aO3sfe79,Columbia Local,48,2022-03-11,day,20
0P4xzdUBgd8cMncwM7okcd,4IWBUUAFIplrNtaOHcJPRM,It'll All Make Sense In The End,album,https://open.spotify.com/album/0P4xzdUBgd8cMncwM7okcd,Columbia Local,55,2021-11-05,day,14
0cm9LOQUBK3JUgyoRj238z,4IWBUUAFIplrNtaOHcJPRM,YOU,album,https://open.spotify.com/album/0cm9LOQUBK3JUgyoRj238z,Columbia Local,78,2019-10-18,day,17
7oiJYvEJHsmYtrgviAVIBD,4IWBUUAFIplrNtaOHcJPRM,Back from the Edge,album,https://open.spotify.com/album/7oiJYvEJHsmYtrgviAVIBD,Columbia,83,2016-10-28,day,17
029WUoBjWc7Js1QiPH3mw0,4IWBUUAFIplrNtaOHcJPRM,James Arthur (Deluxe),album,https://open.spotify.com/album/029WUoBjWc7Js1QiPH3mw0,Syco Music,71,2013-11-04,day,18
1cScP0vTcI9hTtjoYMeosl,4IWBUUAFIplrNtaOHcJPRM,From The Jump (Duet Version),single,https://open.spotify.com/album/1cScP0vTcI9hTtjoYMeosl,Columbia Local,47,2024-04-19,day,1
37L0qyd3pFSABQ4OfKi8Tf,4IWBUUAFIplrNtaOHcJPRM,Bitter Sweet Love (Acoustic),single,https://open.spotify.com/album/37L0qyd3pFSABQ4OfKi8Tf,Columbia Local,35,2024-02-14,day,2
1cnYW3YtY6B03BYuGAxbUF,4IWBUUAFIplrNtaOHcJPRM,Bitter Sweet Love,single,https://open.spotify.com/album/1cnYW3YtY6B03BYuGAxbUF,Columbia Local,40,2024-01-12,day,1
1WkPJ7h3W8VNTOaRWWsATU,4IWBUUAFIplrNtaOHcJPRM,Sleepwalking,single,https://open.spotify.com/album/1WkPJ7h3W8VNTOaRWWsATU,Columbia Local,41,2023-12-15,day,1
3WHRzQYzTFmIVnYiqGWBra,4IWBUUAFIplrNtaOHcJPRM,Homecoming,single,https://open.spotify.com/album/3WHRzQYzTFmIVnYiqGWBra,Columbia Local,38,2023-11-24,day,1
2MFLq074ja980Y9h3y1ZkF,4IWBUUAFIplrNtaOHcJPRM,Just Us (Strings Version),single,https://open.spotify.com/album/2MFLq074ja980Y9h3y1ZkF,Columbia Local,32,2023-11-03,day,2
72TKdSLyVJMDrw8lPsTNtc,4IWBUUAFIplrNtaOHcJPRM,Just Us,single,https://open.spotify.com/album/72TKdSLyVJMDrw8lPsTNtc,Columbia Local,49,2023-10-06,day,1
2T1VAV84jseAzOnK6l48PY,4IWBUUAFIplrNtaOHcJPRM,Blindside (Acoustic),single,https://open.spotify.com/album/2T1VAV84jseAzOnK6l48PY,Columbia Local,34,2023-09-01,day,2
1RvvpYObiXki55iPrP8EVQ,4IWBUUAFIplrNtaOHcJPRM,Blindside,single,https://open.spotify.com/album/1RvvpYObiXki55iPrP8EVQ,Columbia Local,46,2023-08-04,day,1
2iBC3UoXv7ud8aPmgskLtd,4IWBUUAFIplrNtaOHcJPRM,A Year Ago (Acoustic),single,https://open.spotify.com/album/2iBC3UoXv7ud8aPmgskLtd,Columbia Local,47,2023-05-31,day,2
4mXHsCQ4aRccewmcKUxIBJ,4IWBUUAFIplrNtaOHcJPRM,A Year Ago,single,https://open.spotify.com/album/4mXHsCQ4aRccewmcKUxIBJ,Columbia Local,61,2023-05-12,day,1
1aSwuLpPBoke8WDwv4NDgi,4IWBUUAFIplrNtaOHcJPRM,A Thousand Years,single,https://open.spotify.com/album/1aSwuLpPBoke8WDwv4NDgi,Columbia Local,63,2023-03-24,day,1
1znzrG6vxiOtg8ssTB08Y1,4IWBUUAFIplrNtaOHcJPRM,Work With My Love (Mark Knight Remix),single,https://open.spotify.com/album/1znzrG6vxiOtg8ssTB08Y1,Columbia/B1 Recordings,27,2023-03-03,day,1
29bm24DTwhCunUSVYbtXFT,540vIaP2JwjQb9dm3aArA4,Carte Blanche (Deluxe),album,https://open.spotify.com/album/29bm24DTwhCunUSVYbtXFT,DJ Snake Music Productions Limited,43,2020-02-21,day,32
2MFS6WG6jnPAgvJpV3PehR,540vIaP2JwjQb9dm3aArA4,Carte Blanche,album,https://open.spotify.com/album/2MFS6WG6jnPAgvJpV3PehR,DJ Snake Music Productions Limited,72,2019-07-25,day,17
02sEJTj1sye1JaqxqpcSCp,540vIaP2JwjQb9dm3aArA4,Encore,album,https://open.spotify.com/album/02sEJTj1sye1JaqxqpcSCp,DJ Snake Def Jam,79,2016-08-05,day,14
4aAkEFBnYDJFXOJOTb3qDA,540vIaP2JwjQb9dm3aArA4,Piketú,single,https://open.spotify.com/album/4aAkEFBnYDJFXOJOTb3qDA,Cerco LLC,27,2024-09-12,day,1
5NCOoYKQ1R5VOG4I9yX1tD,540vIaP2JwjQb9dm3aArA4,Goodbyes (Myrrh),single,https://open.spotify.com/album/5NCOoYKQ1R5VOG4I9yX1tD,OVO Sound,49,2024-09-05,day,1
5Bp70oIMy6xDdm1GRjSxU3,540vIaP2JwjQb9dm3aArA4,Complicated (with Fridayy),single,https://open.spotify.com/album/5Bp70oIMy6xDdm1GRjSxU3,DJ Snake Music Productions Limited,50,2024-08-16,day,1
0vBVmvovF1yrCFDP0swcCz,540vIaP2JwjQb9dm3aArA4,Savage Funk (DJ Snake Remix),single,https://open.spotify.com/album/0vBVmvovF1yrCFDP0swcCz,Republic Records,32,2024-07-31,day,2
1enWqqeUeg36kDZI1w7lEE,540vIaP2JwjQb9dm3aArA4,Teka (with Peso Pluma) [R3HAB Remix],single,https://open.spotify.com/album/1enWqqeUeg36kDZI1w7lEE,DJ Snake Music Productions Limited,31,2024-07-26,day,1
66qX29OterrGrgBlrOStOT,540vIaP2JwjQb9dm3aArA4,Teka (with Peso Pluma) [Remixes Pt. 2],single,https://open.spotify.com/album/66qX29OterrGrgBlrOStOT,DJ Snake Music Productions Limited,29,2024-07-22,day,5
4rG54oIpzdokktlAdfztek,540vIaP2JwjQb9dm3aArA4,Teka (with Peso Pluma) [Remixes Pt. 1],single,https://open.spotify.com/album/4rG54oIpzdokktlAdfztek,DJ Snake Music Productions Limited,24,2024-07-12,day,4
1xhIlcaKLZZAnDtumF0Qd6,540vIaP2JwjQb9dm3aArA4,Teka (with Peso Pluma) [Matroda Remix],single,https://open.spotify.com/album/1xhIlcaKLZZAnDtumF0Qd6,DJ Snake Music Productions Limited,29,2024-07-10,day,1
2RWR1CmGObjC3Ymd0QxcoI,540vIaP2JwjQb9dm3aArA4,Teka (with Peso Pluma) [Francis Mercier Remix],single,https://open.spotify.com/album/2RWR1CmGObjC3Ymd0QxcoI,DJ Snake Music Productions Limited,24,2024-07-08,day,1
4MGpOqMU3FlZ7li35laoBu,540vIaP2JwjQb9dm3aArA4,Teka (with Peso Pluma),single,https://open.spotify.com/album/4MGpOqMU3FlZ7li35laoBu,DJ Snake Music Productions Limited,59,2024-04-17,day,1
2DpZjtwH8GG964mwPfVHQ7,540vIaP2JwjQb9dm3aArA4,Big Bang (with Crankdat),single,https://open.spotify.com/album/2DpZjtwH8GG964mwPfVHQ7,DJ Snake Music Productions Limited,40,2024-04-10,day,1
62F6tUpXo04VYLINi6AASR,540vIaP2JwjQb9dm3aArA4,Lean On (Remixes Extended),single,https://open.spotify.com/album/62F6tUpXo04VYLINi6AASR,Mad Decent,23,2024-01-05,day,21
1GvHNHkgLAbFVWsyfcruxa,540vIaP2JwjQb9dm3aArA4,Westside Story,single,https://open.spotify.com/album/1GvHNHkgLAbFVWsyfcruxa,DJ Snake Music Productions Limited,29,2023-06-16,day,1
5LzVNj3OCqcPbYV9eV9CaN,540vIaP2JwjQb9dm3aArA4,Guddi Riddim,single,https://open.spotify.com/album/5LzVNj3OCqcPbYV9eV9CaN,DJ Snake Music Productions Limited,47,2022-12-20,day,1
2uZGmZtHVVcUNWzsNDdfUx,540vIaP2JwjQb9dm3aArA4,Nightbird,single,https://open.spotify.com/album/2uZGmZtHVVcUNWzsNDdfUx,DJ Snake Music Productions Limited,36,2022-11-04,day,1
5Bt9MK5ShhrBPAC2otxX56,540vIaP2JwjQb9dm3aArA4,Power (Remember Who You Are) [Flippersworld Remix],single,https://open.spotify.com/album/5Bt9MK5ShhrBPAC2otxX56,Interscope Records,20,2022-10-21,day,1
3WpS9W69UKt59YFj744I0u,540vIaP2JwjQb9dm3aArA4,Deep (with DJ Snake & Yung Felix),single,https://open.spotify.com/album/3WpS9W69UKt59YFj744I0u,Illegal M Ltd,26,2022-09-23,day,1
2YaNo3GoShVwNxP7nEPrPD,13y7CgLHjMVRMDqxdx0Xdo,Greatest Of All Trappers (Gangsta Grillz Edition),album,https://open.spotify.com/album/2YaNo3GoShVwNxP7nEPrPD,1017/Atlantic,52,2024-08-16,day,12
4vh7MpK3M6L9B63R6u2sGs,13y7CgLHjMVRMDqxdx0Xdo,Choppers & Bricks,album,https://open.spotify.com/album/4vh7MpK3M6L9B63R6u2sGs,1017/Atlantic,38,2023-12-15,day,13
7yaZiqWLiUdPXwl2m9EnGR,13y7CgLHjMVRMDqxdx0Xdo,Breath of Fresh Air,album,https://open.spotify.com/album/7yaZiqWLiUdPXwl2m9EnGR,1017/Atlantic,50,2023-10-17,day,24
5Rb7JdsT1IEITEMgUqcWq2,13y7CgLHjMVRMDqxdx0Xdo,So Icy Boyz: The Finale,album,https://open.spotify.com/album/5Rb7JdsT1IEITEMgUqcWq2,1017/Atlantic,40,2022-12-09,day,80
53aYSRJmJeUO800GL3Wa1C,13y7CgLHjMVRMDqxdx0Xdo,So Icy Gang: The ReUp,album,https://open.spotify.com/album/53aYSRJmJeUO800GL3Wa1C,1017/Atlantic,59,2022-06-17,day,32
2akb547l1kwTss6MNU3JyG,13y7CgLHjMVRMDqxdx0Xdo,So Icy Christmas,album,https://open.spotify.com/album/2akb547l1kwTss6MNU3JyG,1017/Atlantic,39,2021-12-17,day,17
0YcS21XBKJP7tl7ILuvRH4,13y7CgLHjMVRMDqxdx0Xdo,So Icy Boyz (Deluxe),album,https://open.spotify.com/album/0YcS21XBKJP7tl7ILuvRH4,1017/Atlantic,36,2021-10-15,day,34
2rlkz7jmnCy7jPd1iKTR0W,13y7CgLHjMVRMDqxdx0Xdo,So Icy Boyz Instrumental,album,https://open.spotify.com/album/2rlkz7jmnCy7jPd1iKTR0W,1017/Atlantic,17,2021-10-14,day,34
0N2uU96Vsuy7KJZY6T8plb,13y7CgLHjMVRMDqxdx0Xdo,Ice Daddy,album,https://open.spotify.com/album/0N2uU96Vsuy7KJZY6T8plb,Atlantic Records,47,2021-06-18,day,17
7hEgFnAICf8FqaERqmehOT,13y7CgLHjMVRMDqxdx0Xdo,Gucci Mane Presents: So Icy Summer,album,https://open.spotify.com/album/7hEgFnAICf8FqaERqmehOT,Guwop Enterprises/Atlantic,50,2020-07-03,day,24
41Mzki3Yox73btDc51evLi,13y7CgLHjMVRMDqxdx0Xdo,East Atlanta Santa 3,album,https://open.spotify.com/album/41Mzki3Yox73btDc51evLi,Guwop Enterprises/Atlantic,36,2019-12-20,day,16
6hopdoEE79EsQ6mjjBUbFU,13y7CgLHjMVRMDqxdx0Xdo,Woptober II,album,https://open.spotify.com/album/6hopdoEE79EsQ6mjjBUbFU,Guwop Enterprises/Atlantic,49,2019-10-18,day,13
2FDYcU1NTibzvrv4XDJofN,13y7CgLHjMVRMDqxdx0Xdo,Delusions of Grandeur,album,https://open.spotify.com/album/2FDYcU1NTibzvrv4XDJofN,Guwop Enterprises/Atlantic,46,2019-06-21,day,18
5xqQtdlJUY7Fg4BMp13LrX,13y7CgLHjMVRMDqxdx0Xdo,Evil Genius,album,https://open.spotify.com/album/5xqQtdlJUY7Fg4BMp13LrX,Guwop Enterprises/Atlantic,68,2018-12-07,day,18
1u5gq15cYorEthAD0IDDOB,13y7CgLHjMVRMDqxdx0Xdo,El Gato: The Human Glacier,album,https://open.spotify.com/album/1u5gq15cYorEthAD0IDDOB,Guwop Enterprises/Atlantic,38,2017-12-22,day,11
2aTOwGU66ocsf8IQpOI0XZ,13y7CgLHjMVRMDqxdx0Xdo,Mr. Davis,album,https://open.spotify.com/album/2aTOwGU66ocsf8IQpOI0XZ,Guwop Enterprises/Atlantic,64,2017-10-13,day,17
0ga4LLP3EvTQcKmilgGA6s,13y7CgLHjMVRMDqxdx0Xdo,Bird Money,album,https://open.spotify.com/album/0ga4LLP3EvTQcKmilgGA6s,Big Cat,46,2017-08-04,day,20
0smWYh2nQsaZNonBGZpZMn,13y7CgLHjMVRMDqxdx0Xdo,Droptopwop,album,https://open.spotify.com/album/0smWYh2nQsaZNonBGZpZMn,Guwop Enterprises/Atlantic,56,2017-05-26,day,10
2nB4hPkIT80DFtf7lHyviw,13y7CgLHjMVRMDqxdx0Xdo,Zone,album,https://open.spotify.com/album/2nB4hPkIT80DFtf7lHyviw,New Power Soul,41,2017-02-10,day,10
4MoVPs5mVFmZ4N6RmNTFWB,13y7CgLHjMVRMDqxdx0Xdo,The Return of East Atlanta Santa,album,https://open.spotify.com/album/4MoVPs5mVFmZ4N6RmNTFWB,Guwop Enterprises/Atlantic,60,2016-12-16,day,13
1yNzO3pSJor6rZuhs3kgdG,716NhGYqD1jl2wI1Qkgq36,YO SOY LA MODA,single,https://open.spotify.com/album/1yNzO3pSJor6rZuhs3kgdG,DALE PLAY Records,46,2024-05-22,day,2
6Ia0DIJNoXHFFceHg4LuNn,716NhGYqD1jl2wI1Qkgq36,Subió la temperatura,single,https://open.spotify.com/album/6Ia0DIJNoXHFFceHg4LuNn,DALE PLAY Records,32,2024-05-21,day,1
2F27wEZD9UkLCllAk1Duh8,716NhGYqD1jl2wI1Qkgq36,"Lismar: Bzrp Music Sessions, Vol. 60",single,https://open.spotify.com/album/2F27wEZD9UkLCllAk1Duh8,DALE PLAY Records,43,2024-05-21,day,1
3piykagMJ5e31JG7wRVr7H,716NhGYqD1jl2wI1Qkgq36,en dormir sin Madrid (deluxe),single,https://open.spotify.com/album/3piykagMJ5e31JG7wRVr7H,DALE PLAY Records,54,2024-05-01,day,6
7kzmadmAbWRPtLbpQveynY,716NhGYqD1jl2wI1Qkgq36,Endiamantado / Entre las de 20,single,https://open.spotify.com/album/7kzmadmAbWRPtLbpQveynY,DALE PLAY Records,64,2024-04-03,day,2
2QIjTJqytJ9ksvoS1jpM90,716NhGYqD1jl2wI1Qkgq36,"Natanael Cano: Bzrp Music Sessions, Vol. 59",single,https://open.spotify.com/album/2QIjTJqytJ9ksvoS1jpM90,DALE PLAY Records,68,2024-04-02,day,1
0teu3BYgtk8WuPBZWeDVN6,716NhGYqD1jl2wI1Qkgq36,Entre las de 20,single,https://open.spotify.com/album/0teu3BYgtk8WuPBZWeDVN6,DALE PLAY Records,67,2024-04-02,day,1
0LqvTmLKSUXmetPbKXhAnL,716NhGYqD1jl2wI1Qkgq36,La Fuerte,single,https://open.spotify.com/album/0LqvTmLKSUXmetPbKXhAnL,Sony Music Latin,33,2024-03-21,day,1
2gFEMGgIQjU6s26N8EQQAW,716NhGYqD1jl2wI1Qkgq36,"Bzrp Music Sessions, Vol. 53 (Tiësto Remix)",single,https://open.spotify.com/album/2gFEMGgIQjU6s26N8EQQAW,Sony Music Latin,31,2024-03-20,day,1
0HMTQPl6rJmP7sQEaRYHRo,716NhGYqD1jl2wI1Qkgq36,"Young Miko: Bzrp Music Sessions, Vol. 58",single,https://open.spotify.com/album/0HMTQPl6rJmP7sQEaRYHRo,DALE PLAY Records,69,2024-01-10,day,1
4NMv3cMkDwkkR6EdLloQDB,716NhGYqD1jl2wI1Qkgq36,en dormir sin Madrid,single,https://open.spotify.com/album/4NMv3cMkDwkkR6EdLloQDB,DALE PLAY Records,76,2023-10-04,day,5
5NwbUP5QkkMndzwJp9kkxr,716NhGYqD1jl2wI1Qkgq36,"Milo J: Bzrp Music Sessions, Vol. 57",single,https://open.spotify.com/album/5NwbUP5QkkMndzwJp9kkxr,DALE PLAY Records,67,2023-10-03,day,1
5KDgQ8sKzlThX02A5urLj0,716NhGYqD1jl2wI1Qkgq36,BABY HELLO,single,https://open.spotify.com/album/5KDgQ8sKzlThX02A5urLj0,Sony Music Latin/Duars Entertainment,63,2023-06-23,day,1
6N4eyhCAqaGoT3lcEpzBmf,716NhGYqD1jl2wI1Qkgq36,"Rauw Alejandro: Bzrp Music Sessions, Vol. 56",single,https://open.spotify.com/album/6N4eyhCAqaGoT3lcEpzBmf,DALE PLAY Records,60,2023-06-21,day,1
5dKPhEYBhP8j85HcxQfaw6,716NhGYqD1jl2wI1Qkgq36,"Peso Pluma: Bzrp Music Sessions, Vol. 55",single,https://open.spotify.com/album/5dKPhEYBhP8j85HcxQfaw6,DALE PLAY Records,66,2023-06-01,day,1
3Bj4v1YmWsctoEsSkEPg63,716NhGYqD1jl2wI1Qkgq36,"Arcángel: Bzrp Music Sessions, Vol. 54",single,https://open.spotify.com/album/3Bj4v1YmWsctoEsSkEPg63,DALE PLAY Records,58,2023-03-22,day,1
1gi2iwr1l8IUyHYHxi01pg,716NhGYqD1jl2wI1Qkgq36,"Shakira: Bzrp Music Sessions, Vol. 53",single,https://open.spotify.com/album/1gi2iwr1l8IUyHYHxi01pg,DALE PLAY Records,71,2023-01-11,day,1
3uuAk3GX0WfixFm5WkVl9J,716NhGYqD1jl2wI1Qkgq36,3 Estrellas en el Conjunto,single,https://open.spotify.com/album/3uuAk3GX0WfixFm5WkVl9J,DALE PLAY Records,46,2022-12-31,day,1
1QUr29IDxeCaCpZOqwyvHW,716NhGYqD1jl2wI1Qkgq36,"Duki: Bzrp Music Sessions, Vol. 50",single,https://open.spotify.com/album/1QUr29IDxeCaCpZOqwyvHW,DALE PLAY Records,59,2022-11-16,day,1
507VZINfvVEAyrcPbJuOVU,0elWFr7TW8piilVRYJUe4P,Nata Montana,album,https://open.spotify.com/album/507VZINfvVEAyrcPbJuOVU,WEA Latina,83,2023-06-30,day,15
2irmTvrbuG1ox2Qa6R8J1L,0elWFr7TW8piilVRYJUe4P,NataKong,album,https://open.spotify.com/album/2irmTvrbuG1ox2Qa6R8J1L,WEA Latina,74,2022-04-08,day,18
64VKaBv6HCauMYY0MOOZof,0elWFr7TW8piilVRYJUe4P,Soy El Diablo,album,https://open.spotify.com/album/64VKaBv6HCauMYY0MOOZof,Hyphy Musica,41,2022-01-20,day,12
4TATXEH2tnZVTqlyURoWUR,0elWFr7TW8piilVRYJUe4P,A Mis 20,album,https://open.spotify.com/album/4TATXEH2tnZVTqlyURoWUR,WEA Latina,79,2021-05-28,day,11
5Z94qF1B7RtrwSPUG9dRLd,0elWFr7TW8piilVRYJUe4P,Nata,album,https://open.spotify.com/album/5Z94qF1B7RtrwSPUG9dRLd,La R Records,48,2021-04-16,day,8
2JC96lAWIMYId0no3JwmxI,0elWFr7TW8piilVRYJUe4P,Las 3 Torres,album,https://open.spotify.com/album/2JC96lAWIMYId0no3JwmxI,WEA Latina,66,2020-12-18,day,16
7AGkmNOYEjPDNAeoL9K4PN,0elWFr7TW8piilVRYJUe4P,Soy El Nata,album,https://open.spotify.com/album/7AGkmNOYEjPDNAeoL9K4PN,WEA Latina,64,2020-09-09,day,10
6xO4H08B7Ps67z9wuPExZb,0elWFr7TW8piilVRYJUe4P,Trap Tumbado,album,https://open.spotify.com/album/6xO4H08B7Ps67z9wuPExZb,Rancho Humilde,57,2020-06-26,day,8
1tpjN0LOyoLBT2WEhB2EUW,0elWFr7TW8piilVRYJUe4P,Corridos Tumbados Vol. 2,album,https://open.spotify.com/album/1tpjN0LOyoLBT2WEhB2EUW,Rancho Humilde,51,2020-05-29,day,19
6HvpgqHcpyXzAdNIioqIoq,0elWFr7TW8piilVRYJUe4P,Mi Nuevo Yo,album,https://open.spotify.com/album/6HvpgqHcpyXzAdNIioqIoq,Rancho Humilde,74,2019-12-24,day,8
0Pr7tJefVMQCh8hy1n8OLr,0elWFr7TW8piilVRYJUe4P,Corridos Tumbados,album,https://open.spotify.com/album/0Pr7tJefVMQCh8hy1n8OLr,Rancho Humilde,74,2019-10-31,day,21
0ECIYdy6byWnFYoY6Bn8CN,0elWFr7TW8piilVRYJUe4P,Todo Es Diferente,album,https://open.spotify.com/album/0ECIYdy6byWnFYoY6Bn8CN,LRR/Hyphy Music,67,2019-06-21,day,10
0jVUqz5x4VgFMYIof4Q64d,0elWFr7TW8piilVRYJUe4P,Presidente,single,https://open.spotify.com/album/0jVUqz5x4VgFMYIof4Q64d,Los CT Records,0,2024-10-21,day,1
1kr2ajwgiK7Evj83Q6WLyB,0elWFr7TW8piilVRYJUe4P,Amor Eterno,single,https://open.spotify.com/album/1kr2ajwgiK7Evj83Q6WLyB,WEA Latina,70,2024-10-03,day,1
59NGQmOz4yxHkgbrVdFHhy,0elWFr7TW8piilVRYJUe4P,Giza,single,https://open.spotify.com/album/59NGQmOz4yxHkgbrVdFHhy,WEA Latina,78,2024-07-10,day,1
1fazhvRXDXyxNJ1hIm1VBa,0elWFr7TW8piilVRYJUe4P,PRIMO,single,https://open.spotify.com/album/1fazhvRXDXyxNJ1hIm1VBa,2024 Double P Records,69,2024-07-05,day,1
4lRO9tMS5WXVgzKEn6svTk,0elWFr7TW8piilVRYJUe4P,VINO TINTO,single,https://open.spotify.com/album/4lRO9tMS5WXVgzKEn6svTk,2024 Double P Records,58,2024-06-19,day,1
7KNj5SaBNlQUBX2D1gyaiz,0elWFr7TW8piilVRYJUe4P,YCQVM,single,https://open.spotify.com/album/7KNj5SaBNlQUBX2D1gyaiz,Los CT Records,71,2024-06-12,day,1
1vkcpQesyYNuleAzUmUTsB,0elWFr7TW8piilVRYJUe4P,Ya Te Olvide,single,https://open.spotify.com/album/1vkcpQesyYNuleAzUmUTsB,WEA Latina,69,2024-05-15,day,1
1eXnHv9p2TLAg1X4LoFTml,0elWFr7TW8piilVRYJUe4P,300 Noches,single,https://open.spotify.com/album/1eXnHv9p2TLAg1X4LoFTml,WM Mexico,69,2024-04-25,day,1
46FkZmwdxnGPVXUTTfhche,2nszmSgqreHSdJA3zWPyrW,¡MÉXICO Por Siempre!,album,https://open.spotify.com/album/46FkZmwdxnGPVXUTTfhche,WM Mexico,70,2017-11-24,day,14
3MpbAt21ozNGRmmLCmP2ed,2nszmSgqreHSdJA3zWPyrW,Luis Miguel (Edición De Lujo),album,https://open.spotify.com/album/3MpbAt21ozNGRmmLCmP2ed,WM Mexico,54,2011-01-17,day,14
7HO1MyIU1LmgcnL7nCCtRS,2nszmSgqreHSdJA3zWPyrW,No culpes a la noche (Club remixes),album,https://open.spotify.com/album/7HO1MyIU1LmgcnL7nCCtRS,WM Mexico,43,2009-09-18,day,10
63up1MbRz4A0I8gXD7CAQc,2nszmSgqreHSdJA3zWPyrW,Cómplices (Edición Especial),album,https://open.spotify.com/album/63up1MbRz4A0I8gXD7CAQc,WM Mexico,42,2008-05-06,day,14
0PsSywVZE4qeOPBNiSj4Hz,2nszmSgqreHSdJA3zWPyrW,Cómplices,album,https://open.spotify.com/album/0PsSywVZE4qeOPBNiSj4Hz,WEA Latina,63,2008-05-06,day,12
0tu9kY2tDMuuuI6GtSDH9i,2nszmSgqreHSdJA3zWPyrW,Navidades Luis Miguel,album,https://open.spotify.com/album/0tu9kY2tDMuuuI6GtSDH9i,WEA Latina,52,2006-11-06,day,11
41VfVz6sKvbm1yCbqAlwfM,2nszmSgqreHSdJA3zWPyrW,Mexico en la Piel (edicion diamante),album,https://open.spotify.com/album/41VfVz6sKvbm1yCbqAlwfM,WEA Latina,76,2005-09-06,day,15
5HooteTWKKPU1GjuOo5Bpf,2nszmSgqreHSdJA3zWPyrW,33,album,https://open.spotify.com/album/5HooteTWKKPU1GjuOo5Bpf,WEA Latina,65,2003-09-30,day,11
0KxKUvK8sDRyvmGN8uMdx2,2nszmSgqreHSdJA3zWPyrW,Mis Boleros Favoritos,album,https://open.spotify.com/album/0KxKUvK8sDRyvmGN8uMdx2,WM UK,55,2002-10-15,day,14
0wXfbN7mRkmZPkfJjkHSMP,2nszmSgqreHSdJA3zWPyrW,Latin Classics,album,https://open.spotify.com/album/0wXfbN7mRkmZPkfJjkHSMP,Parlophone UK,34,2002-09-27,day,10
0hAqX9l2oj2RQAHLWrilLv,2nszmSgqreHSdJA3zWPyrW,Mis Romances,album,https://open.spotify.com/album/0hAqX9l2oj2RQAHLWrilLv,WEA Latina,62,2001-11-20,day,11
2GtCBgC1SYeeb8fcxGWCLo,2nszmSgqreHSdJA3zWPyrW,Vivo,album,https://open.spotify.com/album/2GtCBgC1SYeeb8fcxGWCLo,WEA Latina,67,2000-01-11,day,13
59hPa94rgOLoOBKHz98i7n,2nszmSgqreHSdJA3zWPyrW,Amarte Es Un Placer,album,https://open.spotify.com/album/59hPa94rgOLoOBKHz98i7n,WEA Latina,67,1999-09-13,day,12
3OdgRM6jaoh8Q1Nu3BnheU,2nszmSgqreHSdJA3zWPyrW,Romances,album,https://open.spotify.com/album/3OdgRM6jaoh8Q1Nu3BnheU,WEA Latina,75,1997-08-12,day,14
0WN5rXI75cVpVMiZ646oyn,2nszmSgqreHSdJA3zWPyrW,Nada Es Igual,album,https://open.spotify.com/album/0WN5rXI75cVpVMiZ646oyn,WEA Latina,63,1996-08-20,day,10
6efyUFJcUK18KRFTMoxNSI,2nszmSgqreHSdJA3zWPyrW,El Concierto,album,https://open.spotify.com/album/6efyUFJcUK18KRFTMoxNSI,WEA Latina,67,1995-10-13,day,21
7raoW9DhHdfU9iEU5yZjcE,2nszmSgqreHSdJA3zWPyrW,Romantico Desde Siempre,album,https://open.spotify.com/album/7raoW9DhHdfU9iEU5yZjcE,Parlophone UK,33,1994-11-29,day,12
2e6Hp6xaTbUDVzcGLNTHm0,2nszmSgqreHSdJA3zWPyrW,Segundo Romance,album,https://open.spotify.com/album/2e6Hp6xaTbUDVzcGLNTHm0,WEA Latina,75,1994-08-30,day,11
6UFAOiLDzOOt75eJhrhFNC,2nszmSgqreHSdJA3zWPyrW,Aries,album,https://open.spotify.com/album/6UFAOiLDzOOt75eJhrhFNC,WEA Latina,73,1993,year,10
28KtwGLD5soKpzJyP1tGUo,2nszmSgqreHSdJA3zWPyrW,El Idolo De Mexico,album,https://open.spotify.com/album/28KtwGLD5soKpzJyP1tGUo,Parlophone UK,39,1992-06-19,day,25
