danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,audio_features,1P9LiOkE3LnKSYsoz1F8A7,spotify:track:1P9LiOkE3LnKSYsoz1F8A7,https://api.spotify.com/v1/tracks/1P9LiOkE3LnKSYsoz1F8A7,https://api.spotify.com/v1/audio-analysis/1P9LiOkE3LnKSYsoz1F8A7,275253,4
0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,audio_features,0Omhxcy38tjNxqVZshdfpf,spotify:track:0Omhxcy38tjNxqVZshdfpf,https://api.spotify.com/v1/tracks/0Omhxcy38tjNxqVZshdfpf,https://api.spotify.com/v1/audio-analysis/0Omhxcy38tjNxqVZshdfpf,227360,4
0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,audio_features,3hKPfWwm32Nv7Xj57lrxeC,spotify:track:3hKPfWwm32Nv7Xj57lrxeC,https://api.spotify.com/v1/tracks/3hKPfWwm32Nv7Xj57lrxeC,https://api.spotify.com/v1/audio-analysis/3hKPfWwm32Nv7Xj57lrxeC,214827,4
0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,audio_features,3uubYELqTxIOqGalMtUq63,spotify:track:3uubYELqTxIOqGalMtUq63,https://api.spotify.com/v1/tracks/3uubYELqTxIOqGalMtUq63,https://api.spotify.com/v1/audio-analysis/3uubYELqTxIOqGalMtUq63,208733,4
0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,audio_features,7tC6nVqWp4FALU6I3li1g9,spotify:track:7tC6nVqWp4FALU6I3li1g9,https://api.spotify.com/v1/tracks/7tC6nVqWp4FALU6I3li1g9,https://api.spotify.com/v1/audio-analysis/7tC6nVqWp4FALU6I3li1g9,160293,4
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,4odAJ4IxmYzy3co4TeYP24,spotify:track:4odAJ4IxmYzy3co4TeYP24,https://api.spotify.com/v1/tracks/4odAJ4IxmYzy3co4TeYP24,https://api.spotify.com/v1/audio-analysis/4odAJ4IxmYzy3co4TeYP24,185947,4
0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,audio_features,1WonGCoO1sz7I4aD0HRbXy,spotify:track:1WonGCoO1sz7I4aD0HRbXy,https://api.spotify.com/v1/tracks/1WonGCoO1sz7I4aD0HRbXy,https://api.spotify.com/v1/audio-analysis/1WonGCoO1sz7I4aD0HRbXy,118067,4
0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,audio_features,1n4jwRVXdkK2U34nBDUKKT,spotify:track:1n4jwRVXdkK2U34nBDUKKT,https://api.spotify.com/v1/tracks/1n4jwRVXdkK2U34nBDUKKT,https://api.spotify.com/v1/audio-analysis/1n4jwRVXdkK2U34nBDUKKT,118067,4
0.638,0.523,1,-6.664,1,0.357,0.00454,0.0,0.0842,0.422,139.913,audio_features,6HZILIRieu8S0iqY8kIKhj,spotify:track:6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/tracks/6HZILIRieu8S0iqY8kIKhj,https://api.spotify.com/v1/audio-analysis/6HZILIRieu8S0iqY8kIKhj,185947,4
0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,audio_features,4BHSjbYylfOH5WAGusDyni,spotify:track:4BHSjbYylfOH5WAGusDyni,https://api.spotify.com/v1/tracks/4BHSjbYylfOH5WAGusDyni,https://api.spotify.com/v1/audio-analysis/4BHSjbYylfOH5WAGusDyni,160293,4
0.748,0.705,4,-4.547,0,0.485,0.204,0.0,0.246,0.483,189.891,audio_features,1EaKU4dMbesXXd3BrLCtYG,spotify:track:1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/tracks/1EaKU4dMbesXXd3BrLCtYG,https://api.spotify.com/v1/audio-analysis/1EaKU4dMbesXXd3BrLCtYG,208733,4
0.746,0.798,0,-8.382,1,0.349,0.137,0.0,0.139,0.553,109.968,audio_features,2LTlO3NuNVN70lp2ZbVswF,spotify:track:2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/tracks/2LTlO3NuNVN70lp2ZbVswF,https://api.spotify.com/v1/audio-analysis/2LTlO3NuNVN70lp2ZbVswF,214827,4
0.658,0.535,9,-8.983,0,0.0573,0.0265,0.0,0.2,0.419,110.684,audio_features,6SwRhMLwNqEi6alNPVG00n,spotify:track:6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/tracks/6SwRhMLwNqEi6alNPVG00n,https://api.spotify.com/v1/audio-analysis/6SwRhMLwNqEi6alNPVG00n,227360,4
0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,audio_features,6IZvVAP7VPPnsGX6bvgkqg,spotify:track:6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/tracks/6IZvVAP7VPPnsGX6bvgkqg,https://api.spotify.com/v1/audio-analysis/6IZvVAP7VPPnsGX6bvgkqg,275253,4
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,audio_features,7KXjTSCq5nL1LoYtL7XAwS,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/tracks/7KXjTSCq5nL1LoYtL7XAwS,https://api.spotify.com/v1/audio-analysis/7KXjTSCq5nL1LoYtL7XAwS,177000,4
0.678,0.562,3,-9.197,0,0.508,0.193,0.0,0.104,0.566,94.241,audio_features,06FCvd7rrRcF3DdvWH5Isp,spotify:track:06FCvd7rrRcF3DdvWH5Isp,https://api.spotify.com/v1/tracks/06FCvd7rrRcF3DdvWH5Isp,https://api.spotify.com/v1/audio-analysis/06FCvd7rrRcF3DdvWH5Isp,307880,4
0.8,0.585,10,-7.343,1,0.0924,0.264,0.0,0.153,0.779,126.058,audio_features,6PGoSes0D9eUDeeAafB2As,spotify:track:6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/tracks/6PGoSes0D9eUDeeAafB2As,https://api.spotify.com/v1/audio-analysis/6PGoSes0D9eUDeeAafB2As,213400,4
0.568,0.619,1,-6.899,1,0.414,0.138,1.67e-06,0.11,0.293,170.115,audio_features,4iYRa2btalAzPZoSYfROqF,spotify:track:4iYRa2btalAzPZoSYfROqF,https://api.spotify.com/v1/tracks/4iYRa2btalAzPZoSYfROqF,https://api.spotify.com/v1/audio-analysis/4iYRa2btalAzPZoSYfROqF,254200,4
0.588,0.479,1,-7.039,1,0.281,0.604,7.2e-06,0.527,0.434,150.414,audio_features,23luOrEVHMfoX0AhfbQuS6,spotify:track:23luOrEVHMfoX0AhfbQuS6,https://api.spotify.com/v1/tracks/23luOrEVHMfoX0AhfbQuS6,https://api.spotify.com/v1/audio-analysis/23luOrEVHMfoX0AhfbQuS6,460573,4
0.706,0.557,0,-5.8,1,0.0813,0.0347,0.0,0.276,0.205,132.98,audio_features,5p3NP9mQblDsVJLdfNZJ3I,spotify:track:5p3NP9mQblDsVJLdfNZJ3I,https://api.spotify.com/v1/tracks/5p3NP9mQblDsVJLdfNZJ3I,https://api.spotify.com/v1/audio-analysis/5p3NP9mQblDsVJLdfNZJ3I,248827,4
0.552,0.731,7,-6.873,1,0.615,0.0536,0.0,0.258,0.632,174.516,audio_features,0y9uTzK9cNKSAEHnpeRG8C,spotify:track:0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/tracks/0y9uTzK9cNKSAEHnpeRG8C,https://api.spotify.com/v1/audio-analysis/0y9uTzK9cNKSAEHnpeRG8C,248613,4
0.57,0.584,2,-11.708,1,0.405,0.321,0.0,0.0868,0.107,102.19,audio_features,6OkOFxU6j0UufR97VgSnS7,spotify:track:6OkOFxU6j0UufR97VgSnS7,https://api.spotify.com/v1/tracks/6OkOFxU6j0UufR97VgSnS7,https://api.spotify.com/v1/audio-analysis/6OkOFxU6j0UufR97VgSnS7,247747,4
0.667,0.508,5,-10.337,1,0.451,0.341,0.0,0.644,0.093,89.436,audio_features,3I0FBDc1c1BLNtXWKVjmFg,spotify:track:3I0FBDc1c1BLNtXWKVjmFg,https://api.spotify.com/v1/tracks/3I0FBDc1c1BLNtXWKVjmFg,https://api.spotify.com/v1/audio-analysis/3I0FBDc1c1BLNtXWKVjmFg,258827,3
0.813,0.549,5,-12.427,0,0.269,0.608,1e-06,0.129,0.562,103.914,audio_features,2fgAJeky8Cpsr8Cfvn2NVp,spotify:track:2fgAJeky8Cpsr8Cfvn2NVp,https://api.spotify.com/v1/tracks/2fgAJeky8Cpsr8Cfvn2NVp,https://api.spotify.com/v1/audio-analysis/2fgAJeky8Cpsr8Cfvn2NVp,154347,4
0.512,0.128,4,-21.49,0,0.252,0.864,0.0,0.512,0.219,103.056,audio_features,1U13SSgDOxK98L1FTWYrjQ,spotify:track:1U13SSgDOxK98L1FTWYrjQ,https://api.spotify.com/v1/tracks/1U13SSgDOxK98L1FTWYrjQ,https://api.spotify.com/v1/audio-analysis/1U13SSgDOxK98L1FTWYrjQ,110067,4
0.461,0.62,0,-9.822,1,0.496,0.321,0.0,0.151,0.422,153.941,audio_features,3V8vWoCbKbfjNrPaQ4YtSg,spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,https://api.spotify.com/v1/tracks/3V8vWoCbKbfjNrPaQ4YtSg,https://api.spotify.com/v1/audio-analysis/3V8vWoCbKbfjNrPaQ4YtSg,338427,4
0.669,0.541,4,-11.291,0,0.0461,0.0992,7.69e-06,0.254,0.645,89.083,audio_features,4M2t7bP4Mq87mGMn0PObUX,spotify:track:4M2t7bP4Mq87mGMn0PObUX,https://api.spotify.com/v1/tracks/4M2t7bP4Mq87mGMn0PObUX,https://api.spotify.com/v1/audio-analysis/4M2t7bP4Mq87mGMn0PObUX,208013,4
0.567,0.463,6,-11.669,0,0.504,0.732,0.0,0.709,0.324,126.982,audio_features,40IQooNkPRVtn4zlE3ZFpA,spotify:track:40IQooNkPRVtn4zlE3ZFpA,https://api.spotify.com/v1/tracks/40IQooNkPRVtn4zlE3ZFpA,https://api.spotify.com/v1/audio-analysis/40IQooNkPRVtn4zlE3ZFpA,496173,4
0.85,0.524,11,-9.375,0,0.204,0.25,2.46e-06,0.114,0.686,120.004,audio_features,5bBUDJUfGcG7eFy3Bf4fXv,spotify:track:5bBUDJUfGcG7eFy3Bf4fXv,https://api.spotify.com/v1/tracks/5bBUDJUfGcG7eFy3Bf4fXv,https://api.spotify.com/v1/audio-analysis/5bBUDJUfGcG7eFy3Bf4fXv,235507,4
0.509,0.787,7,-6.754,1,0.265,0.359,2.76e-05,0.26,0.507,114.449,audio_features,7Ks4VCY1wFebnOdJrM13t6,spotify:track:7Ks4VCY1wFebnOdJrM13t6,https://api.spotify.com/v1/tracks/7Ks4VCY1wFebnOdJrM13t6,https://api.spotify.com/v1/audio-analysis/7Ks4VCY1wFebnOdJrM13t6,287360,4
0.526,0.896,8,-4.708,1,0.197,0.588,0.0,0.37,0.745,129.313,audio_features,75izAeHlGuOgA865CFDyIv,spotify:track:75izAeHlGuOgA865CFDyIv,https://api.spotify.com/v1/tracks/75izAeHlGuOgA865CFDyIv,https://api.spotify.com/v1/audio-analysis/75izAeHlGuOgA865CFDyIv,130893,1
0.884,0.657,6,-4.569,0,0.0977,0.00589,0.0,0.154,0.489,107.059,audio_features,0N3W5peJUQtI4eyR6GJT5O,spotify:track:0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/tracks/0N3W5peJUQtI4eyR6GJT5O,https://api.spotify.com/v1/audio-analysis/0N3W5peJUQtI4eyR6GJT5O,234693,4
0.539,0.731,3,-5.085,0,0.453,0.112,1.19e-06,0.129,0.568,81.114,audio_features,4oFtLSgHyZPNYDCcANhTnO,spotify:track:4oFtLSgHyZPNYDCcANhTnO,https://api.spotify.com/v1/tracks/4oFtLSgHyZPNYDCcANhTnO,https://api.spotify.com/v1/audio-analysis/4oFtLSgHyZPNYDCcANhTnO,271773,4
0.752,0.489,1,-5.233,1,0.137,0.11,3.57e-06,0.202,0.373,108.005,audio_features,7uWVT3UkCAZyANvv0bdyQn,spotify:track:7uWVT3UkCAZyANvv0bdyQn,https://api.spotify.com/v1/tracks/7uWVT3UkCAZyANvv0bdyQn,https://api.spotify.com/v1/audio-analysis/7uWVT3UkCAZyANvv0bdyQn,300973,4
0.406,0.798,11,-5.585,0,0.432,0.26,0.0,0.461,0.58,71.547,audio_features,1bxEpNR75Hq3T2oF9AZjt8,spotify:track:1bxEpNR75Hq3T2oF9AZjt8,https://api.spotify.com/v1/tracks/1bxEpNR75Hq3T2oF9AZjt8,https://api.spotify.com/v1/audio-analysis/1bxEpNR75Hq3T2oF9AZjt8,268493,4
0.796,0.766,7,-5.974,1,0.238,0.0742,0.0,0.0827,0.558,110.034,audio_features,3iVcZ5G6tvkXZkZKlMpIUs,spotify:track:3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/tracks/3iVcZ5G6tvkXZkZKlMpIUs,https://api.spotify.com/v1/audio-analysis/3iVcZ5G6tvkXZkZKlMpIUs,219333,4
0.301,0.686,2,-8.36,1,0.0831,0.442,0.000115,0.121,0.276,79.036,audio_features,7unx2Rvsq8D0RfOLRXclTA,spotify:track:7unx2Rvsq8D0RfOLRXclTA,https://api.spotify.com/v1/tracks/7unx2Rvsq8D0RfOLRXclTA,https://api.spotify.com/v1/audio-analysis/7unx2Rvsq8D0RfOLRXclTA,291720,3
0.615,0.743,1,-4.58,1,0.325,0.254,0.0,0.665,0.515,111.914,audio_features,0CjJqkWOpIUXdem5hUcxAk,spotify:track:0CjJqkWOpIUXdem5hUcxAk,https://api.spotify.com/v1/tracks/0CjJqkWOpIUXdem5hUcxAk,https://api.spotify.com/v1/audio-analysis/0CjJqkWOpIUXdem5hUcxAk,283120,5
0.731,0.661,6,-6.562,0,0.376,0.145,0.0,0.12,0.369,87.912,audio_features,2UOYzhusMTypF7oAQwksCj,spotify:track:2UOYzhusMTypF7oAQwksCj,https://api.spotify.com/v1/tracks/2UOYzhusMTypF7oAQwksCj,https://api.spotify.com/v1/audio-analysis/2UOYzhusMTypF7oAQwksCj,292520,4
0.624,0.729,1,-4.747,1,0.198,0.415,0.0,0.135,0.334,87.948,audio_features,4tQcyj5488alHT1ZgFduzn,spotify:track:4tQcyj5488alHT1ZgFduzn,https://api.spotify.com/v1/tracks/4tQcyj5488alHT1ZgFduzn,https://api.spotify.com/v1/audio-analysis/4tQcyj5488alHT1ZgFduzn,261747,4
0.665,0.558,2,-7.863,0,0.303,0.566,4.57e-06,0.219,0.37,89.953,audio_features,72hFOhhhnOJZnnp6uVOgPn,spotify:track:72hFOhhhnOJZnnp6uVOgPn,https://api.spotify.com/v1/tracks/72hFOhhhnOJZnnp6uVOgPn,https://api.spotify.com/v1/audio-analysis/72hFOhhhnOJZnnp6uVOgPn,263360,4
0.553,0.852,10,-4.08,0,0.305,0.00713,0.0,0.463,0.27,176.058,audio_features,5Mtt6tZSZA9cXTHGSGpyh0,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,https://api.spotify.com/v1/tracks/5Mtt6tZSZA9cXTHGSGpyh0,https://api.spotify.com/v1/audio-analysis/5Mtt6tZSZA9cXTHGSGpyh0,328827,4
0.443,0.635,11,-5.404,0,0.223,0.455,2.07e-05,0.285,0.672,93.742,audio_features,7A3ETuOrieyx9KSF0sn0Zf,spotify:track:7A3ETuOrieyx9KSF0sn0Zf,https://api.spotify.com/v1/tracks/7A3ETuOrieyx9KSF0sn0Zf,https://api.spotify.com/v1/audio-analysis/7A3ETuOrieyx9KSF0sn0Zf,241680,4
0.541,0.809,8,-4.286,1,0.324,0.708,0.0,0.72,0.753,120.094,audio_features,3ODXRUPL44f04cCacwiCLC,spotify:track:3ODXRUPL44f04cCacwiCLC,https://api.spotify.com/v1/tracks/3ODXRUPL44f04cCacwiCLC,https://api.spotify.com/v1/audio-analysis/3ODXRUPL44f04cCacwiCLC,336013,4
0.567,0.525,10,-9.043,0,0.75,0.665,0.0,0.708,0.416,86.935,audio_features,1WT11QmhZutciEv1NsHt1R,spotify:track:1WT11QmhZutciEv1NsHt1R,https://api.spotify.com/v1/tracks/1WT11QmhZutciEv1NsHt1R,https://api.spotify.com/v1/audio-analysis/1WT11QmhZutciEv1NsHt1R,727107,4
0.504,0.508,10,-11.094,0,0.518,0.486,0.0102,0.124,0.317,82.069,audio_features,5FF6Pyuh5jW6ybKHiaiGMy,spotify:track:5FF6Pyuh5jW6ybKHiaiGMy,https://api.spotify.com/v1/tracks/5FF6Pyuh5jW6ybKHiaiGMy,https://api.spotify.com/v1/audio-analysis/5FF6Pyuh5jW6ybKHiaiGMy,273640,4
0.586,0.698,1,-8.948,1,0.0943,0.0151,0.0,0.443,0.098,133.954,audio_features,5h5tBFnbcVioFXiOixTn6E,spotify:track:5h5tBFnbcVioFXiOixTn6E,https://api.spotify.com/v1/tracks/5h5tBFnbcVioFXiOixTn6E,https://api.spotify.com/v1/audio-analysis/5h5tBFnbcVioFXiOixTn6E,310720,4
0.547,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.645,77.878,audio_features,1BR5vhAlaoUiijQ28p6jlN,spotify:track:1BR5vhAlaoUiijQ28p6jlN,https://api.spotify.com/v1/tracks/1BR5vhAlaoUiijQ28p6jlN,https://api.spotify.com/v1/audio-analysis/1BR5vhAlaoUiijQ28p6jlN,212653,4
0.555,0.611,10,-9.216,0,0.356,0.285,0.00106,0.273,0.409,94.939,audio_features,4F8rYEoiBjPaRgQXLVtN5a,spotify:track:4F8rYEoiBjPaRgQXLVtN5a,https://api.spotify.com/v1/tracks/4F8rYEoiBjPaRgQXLVtN5a,https://api.spotify.com/v1/audio-analysis/4F8rYEoiBjPaRgQXLVtN5a,324533,4
0.716,0.531,7,-7.355,1,0.157,0.0709,0.0,0.22,0.335,71.972,audio_features,0UtnpKaReKUg2GquaSxCyD,spotify:track:0UtnpKaReKUg2GquaSxCyD,https://api.spotify.com/v1/tracks/0UtnpKaReKUg2GquaSxCyD,https://api.spotify.com/v1/audio-analysis/0UtnpKaReKUg2GquaSxCyD,386907,4
0.778,0.569,6,-9.985,0,0.378,0.158,0.0,0.246,0.642,135.958,audio_features,3MLOAIJNWWS8FQpvdaiKR7,spotify:track:3MLOAIJNWWS8FQpvdaiKR7,https://api.spotify.com/v1/tracks/3MLOAIJNWWS8FQpvdaiKR7,https://api.spotify.com/v1/audio-analysis/3MLOAIJNWWS8FQpvdaiKR7,300160,4
0.451,0.831,5,-8.641,0,0.308,0.0623,0.0,0.185,0.41,176.173,audio_features,0PKJxo97zXT8oAwl2zFnPh,spotify:track:0PKJxo97zXT8oAwl2zFnPh,https://api.spotify.com/v1/tracks/0PKJxo97zXT8oAwl2zFnPh,https://api.spotify.com/v1/audio-analysis/0PKJxo97zXT8oAwl2zFnPh,214120,4
0.487,0.729,2,-6.815,1,0.271,0.0538,4.09e-06,0.44,0.217,91.066,audio_features,3qX1dqmDdmMvvfMVfsx4Bh,spotify:track:3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/tracks/3qX1dqmDdmMvvfMVfsx4Bh,https://api.spotify.com/v1/audio-analysis/3qX1dqmDdmMvvfMVfsx4Bh,350120,4
0.669,0.485,6,-7.744,0,0.417,0.123,2.68e-05,0.604,0.261,74.376,audio_features,40wUM3LFZOlUcZfxEIZrYK,spotify:track:40wUM3LFZOlUcZfxEIZrYK,https://api.spotify.com/v1/tracks/40wUM3LFZOlUcZfxEIZrYK,https://api.spotify.com/v1/audio-analysis/40wUM3LFZOlUcZfxEIZrYK,313787,4
0.654,0.753,8,-7.556,0,0.398,0.303,8.25e-05,0.13,0.371,110.699,audio_features,1Z2FvDFZSDQ23s4BDqpWqZ,spotify:track:1Z2FvDFZSDQ23s4BDqpWqZ,https://api.spotify.com/v1/tracks/1Z2FvDFZSDQ23s4BDqpWqZ,https://api.spotify.com/v1/audio-analysis/1Z2FvDFZSDQ23s4BDqpWqZ,723573,5
0.652,0.458,1,-12.272,1,0.194,0.0282,0.0,0.664,0.174,100.049,audio_features,73eGiraiU7JkIsmFyQyJAv,spotify:track:73eGiraiU7JkIsmFyQyJAv,https://api.spotify.com/v1/tracks/73eGiraiU7JkIsmFyQyJAv,https://api.spotify.com/v1/audio-analysis/73eGiraiU7JkIsmFyQyJAv,443413,4
0.341,0.907,1,-4.425,0,0.419,0.0815,0.0,0.383,0.224,170.757,audio_features,0O6cYePgIBlMQ0pAFate3q,spotify:track:0O6cYePgIBlMQ0pAFate3q,https://api.spotify.com/v1/tracks/0O6cYePgIBlMQ0pAFate3q,https://api.spotify.com/v1/audio-analysis/0O6cYePgIBlMQ0pAFate3q,248093,4
0.764,0.782,1,-6.975,0,0.0725,0.000589,0.0,0.35,0.504,131.0,audio_features,5jHilrZDaP1vJMZfdN1He3,spotify:track:5jHilrZDaP1vJMZfdN1He3,https://api.spotify.com/v1/tracks/5jHilrZDaP1vJMZfdN1He3,https://api.spotify.com/v1/audio-analysis/5jHilrZDaP1vJMZfdN1He3,352853,4
0.593,0.731,1,-5.21,1,0.15,0.108,1.52e-06,0.103,0.61,160.085,audio_features,6P6HGbOoWUynE2U7yLwLnY,spotify:track:6P6HGbOoWUynE2U7yLwLnY,https://api.spotify.com/v1/tracks/6P6HGbOoWUynE2U7yLwLnY,https://api.spotify.com/v1/audio-analysis/6P6HGbOoWUynE2U7yLwLnY,279147,4
0.535,0.707,7,-5.879,0,0.21,0.264,0.0,0.305,0.784,100.534,audio_features,0NfYAsKygCYwPA2BgTZ1qg,spotify:track:0NfYAsKygCYwPA2BgTZ1qg,https://api.spotify.com/v1/tracks/0NfYAsKygCYwPA2BgTZ1qg,https://api.spotify.com/v1/audio-analysis/0NfYAsKygCYwPA2BgTZ1qg,256213,4
0.633,0.787,1,-5.766,1,0.241,0.0508,0.0,0.204,0.146,133.62,audio_features,4wshBvO4qMrxJnPlfkeUWi,spotify:track:4wshBvO4qMrxJnPlfkeUWi,https://api.spotify.com/v1/tracks/4wshBvO4qMrxJnPlfkeUWi,https://api.spotify.com/v1/audio-analysis/4wshBvO4qMrxJnPlfkeUWi,278587,4
0.67,0.812,1,-6.608,1,0.0815,0.0109,0.0,0.503,0.0871,134.057,audio_features,1IjxCFAyR1ysajk10iHsKh,spotify:track:1IjxCFAyR1ysajk10iHsKh,https://api.spotify.com/v1/tracks/1IjxCFAyR1ysajk10iHsKh,https://api.spotify.com/v1/audio-analysis/1IjxCFAyR1ysajk10iHsKh,305813,4
0.504,0.508,10,-11.094,0,0.518,0.486,0.0102,0.124,0.317,82.069,audio_features,3KHjXNQDEZ0Hb2hzGdxcx7,spotify:track:3KHjXNQDEZ0Hb2hzGdxcx7,https://api.spotify.com/v1/tracks/3KHjXNQDEZ0Hb2hzGdxcx7,https://api.spotify.com/v1/audio-analysis/3KHjXNQDEZ0Hb2hzGdxcx7,273640,4
0.586,0.698,1,-8.948,1,0.0943,0.0151,0.0,0.443,0.098,133.954,audio_features,0yhMmqax6HRAZxI7udEask,spotify:track:0yhMmqax6HRAZxI7udEask,https://api.spotify.com/v1/tracks/0yhMmqax6HRAZxI7udEask,https://api.spotify.com/v1/audio-analysis/0yhMmqax6HRAZxI7udEask,310720,4
0.547,0.651,1,-7.601,1,0.3,0.000739,0.0,0.235,0.645,77.878,audio_features,0vjKXtFLt6Ti08Y3JCnRKB,spotify:track:0vjKXtFLt6Ti08Y3JCnRKB,https://api.spotify.com/v1/tracks/0vjKXtFLt6Ti08Y3JCnRKB,https://api.spotify.com/v1/audio-analysis/0vjKXtFLt6Ti08Y3JCnRKB,212653,4
0.555,0.611,10,-9.216,0,0.356,0.285,0.00106,0.273,0.409,94.939,audio_features,4Gf6VlNy2E4VVuAkl0y2XW,spotify:track:4Gf6VlNy2E4VVuAkl0y2XW,https://api.spotify.com/v1/tracks/4Gf6VlNy2E4VVuAkl0y2XW,https://api.spotify.com/v1/audio-analysis/4Gf6VlNy2E4VVuAkl0y2XW,324533,4
0.716,0.531,7,-7.355,1,0.157,0.0709,0.0,0.22,0.335,71.972,audio_features,74tLlkN3rgVzRqQJgPfink,spotify:track:74tLlkN3rgVzRqQJgPfink,https://api.spotify.com/v1/tracks/74tLlkN3rgVzRqQJgPfink,https://api.spotify.com/v1/audio-analysis/74tLlkN3rgVzRqQJgPfink,386907,4
0.778,0.569,6,-9.985,0,0.378,0.158,0.0,0.246,0.642,135.958,audio_features,5J6CXHvsfRGyyCnQZmVPoE,spotify:track:5J6CXHvsfRGyyCnQZmVPoE,https://api.spotify.com/v1/tracks/5J6CXHvsfRGyyCnQZmVPoE,https://api.spotify.com/v1/audio-analysis/5J6CXHvsfRGyyCnQZmVPoE,300160,4
0.451,0.831,5,-8.641,0,0.308,0.0623,0.0,0.185,0.41,176.173,audio_features,3yapR7DctB2WtbmXkHHviC,spotify:track:3yapR7DctB2WtbmXkHHviC,https://api.spotify.com/v1/tracks/3yapR7DctB2WtbmXkHHviC,https://api.spotify.com/v1/audio-analysis/3yapR7DctB2WtbmXkHHviC,214120,4
0.487,0.729,2,-6.815,1,0.271,0.0538,4.09e-06,0.44,0.217,91.066,audio_features,0nfQguNoAfKFjsQHr6qnxc,spotify:track:0nfQguNoAfKFjsQHr6qnxc,https://api.spotify.com/v1/tracks/0nfQguNoAfKFjsQHr6qnxc,https://api.spotify.com/v1/audio-analysis/0nfQguNoAfKFjsQHr6qnxc,350120,4
0.669,0.485,6,-7.744,0,0.417,0.123,2.68e-05,0.604,0.261,74.376,audio_features,3VYzbU22BooAROigHHwycs,spotify:track:3VYzbU22BooAROigHHwycs,https://api.spotify.com/v1/tracks/3VYzbU22BooAROigHHwycs,https://api.spotify.com/v1/audio-analysis/3VYzbU22BooAROigHHwycs,313787,4
0.654,0.753,8,-7.556,0,0.398,0.303,8.25e-05,0.13,0.371,110.699,audio_features,69pkT3GewmjhQf6vQWcK2L,spotify:track:69pkT3GewmjhQf6vQWcK2L,https://api.spotify.com/v1/tracks/69pkT3GewmjhQf6vQWcK2L,https://api.spotify.com/v1/audio-analysis/69pkT3GewmjhQf6vQWcK2L,723573,5
0.652,0.458,1,-12.272,1,0.194,0.0282,0.0,0.664,0.174,100.049,audio_features,2MYm1yy4bYba3mGF9Ou6Yo,spotify:track:2MYm1yy4bYba3mGF9Ou6Yo,https://api.spotify.com/v1/tracks/2MYm1yy4bYba3mGF9Ou6Yo,https://api.spotify.com/v1/audio-analysis/2MYm1yy4bYba3mGF9Ou6Yo,443413,4
0.341,0.907,1,-4.425,0,0.419,0.0815,0.0,0.383,0.224,170.757,audio_features,3i2XxFTLd2061UISvE5W7f,spotify:track:3i2XxFTLd2061UISvE5W7f,https://api.spotify.com/v1/tracks/3i2XxFTLd2061UISvE5W7f,https://api.spotify.com/v1/audio-analysis/3i2XxFTLd2061UISvE5W7f,248093,4
0.617,0.771,1,-5.813,1,0.252,0.0507,0.0,0.204,0.146,133.776,audio_features,3SImXx6qmobDK2q7MKeR1Z,spotify:track:3SImXx6qmobDK2q7MKeR1Z,https://api.spotify.com/v1/tracks/3SImXx6qmobDK2q7MKeR1Z,https://api.spotify.com/v1/audio-analysis/3SImXx6qmobDK2q7MKeR1Z,278520,4
